datetime,Total Power Output (MW),Energy Consumption (MW),Power Generated >90(MW),Power Generated <10(MW),Total Redundancy(MW)
2023-12-18,652.0772449799999,642.91562546,9.161619520000002,0.0,9.161619520000002
2023-12-19,711.66356062,675.14347428,36.520086340000006,0.0,36.520086340000006
2023-12-20,142.616798551,135.3101897,0.0,7.306608851,7.306608851
2023-12-21,446.388966037,443.68987907,0.0,2.6990869670000004,2.6990869670000004
2023-12-22,227.335064373,218.77057643999999,0.0,8.564487933,8.564487933
2023-12-23,700.92098124,660.54921141,40.37176982999999,0.0,40.37176982999999
2023-12-24,387.027868511,381.76790762999997,0.0,5.2599608810000005,5.2599608810000005
2023-12-25,502.681345131,490.35574978,6.598106680000001,5.727488671,12.325595351
2023-12-26,320.54324216099997,317.10984120899997,0.0,3.433400952,3.433400952
2023-12-27,735.46931105,687.52581469,47.94349636,0.0,47.94349636
2023-12-28,734.40008048,689.06731877,45.33276171,0.0,45.33276171
2023-12-29,513.88717442,509.35052296,4.536651460000002,0.0,4.536651460000002
2023-12-30,710.1230272,684.07629119,26.046736010000004,0.0,26.046736010000004
2023-12-31,723.26412062,687.0656342,36.198486419999995,0.0,36.198486419999995
